Date,Open,High,Low,Close,Volume,Adj Close
2008-08-20,4.47,4.74,4.31,4.52,37000,4.26
2008-08-19,4.31,4.56,4.30,4.50,108500,4.24
2008-08-18,4.30,4.30,4.25,4.26,1100,4.02
2008-08-15,4.30,4.30,4.30,4.30,000,4.05
2008-08-14,4.40,4.41,4.30,4.30,3200,4.05
2008-08-13,4.40,4.45,4.38,4.45,3900,4.20
2008-08-12,4.50,4.50,4.45,4.46,5200,4.17
2008-08-11,4.43,4.50,4.43,4.50,32100,4.21
2008-08-08,4.50,4.50,4.48,4.48,2100,4.19
2008-08-07,4.40,4.57,4.40,4.50,3500,4.21
2008-08-06,4.54,4.85,4.18,4.50,12400,4.21
2008-08-05,4.49,4.50,4.43,4.50,195000,4.21
2008-08-04,4.42,4.50,4.42,4.50,2000,4.21
2008-08-01,4.45,4.50,4.34,4.34,92800,4.06
2008-07-31,4.30,4.70,4.30,4.36,3700,4.07
2008-07-30,4.00,4.20,4.00,4.20,5900,3.93
2008-07-29,4.56,4.56,4.17,4.24,4200,3.96
2008-07-28,4.56,4.57,4.55,4.56,1300,4.26
2008-07-25,4.56,4.62,4.55,4.55,6300,4.25
2008-07-24,4.27,4.60,4.27,4.60,13900,4.30
2008-07-23,4.25,4.28,4.25,4.26,600,3.98
2008-07-22,4.42,4.57,4.29,4.30,20800,4.02
2008-07-21,4.42,4.42,4.42,4.42,100,4.13
2008-07-18,4.44,4.51,4.44,4.51,1400,4.21
2008-07-17,4.39,4.48,4.39,4.48,1000,4.19
2008-07-16,4.55,4.61,4.33,4.40,20500,4.11
2008-07-15,4.56,4.56,4.46,4.49,3300,4.20
2008-07-14,4.46,4.55,4.00,4.55,3800,4.25
2008-07-11,4.50,4.55,4.50,4.55,3800,4.25
2008-07-10,4.52,4.52,4.45,4.47,414700,4.18
2008-07-09,4.58,4.60,4.50,4.57,5500,4.27
2008-07-08,4.61,4.65,4.59,4.65,5000,4.35
2008-07-07,4.78,4.78,4.59,4.59,5000,4.29
2008-07-03,4.87,4.87,4.87,4.87,000,4.55
2008-07-02,4.93,4.93,4.87,4.87,43400,4.55
2008-07-01,4.82,5.00,4.82,4.89,35700,4.57
2008-06-30,4.80,4.92,4.80,4.82,26700,4.50
2008-06-27,4.71,4.81,4.71,4.80,7100,4.49
2008-06-26,4.72,4.83,4.72,4.78,24800,4.47
2008-06-25,4.70,4.80,4.70,4.78,14600,4.47
2008-06-24,4.94,5.15,4.75,4.91,20600,4.59
2008-06-23,4.90,5.10,4.90,5.10,5200,4.77
2008-06-20,5.14,5.14,4.89,5.11,9700,4.78
2008-06-19,5.05,5.21,5.05,5.10,44400,4.77
2008-06-18,5.20,5.34,3.97,5.10,49600,4.77
2008-06-17,5.21,5.28,5.21,5.25,10000,4.91
2008-06-16,5.30,5.43,5.20,5.26,37400,4.92
2008-06-13,5.06,5.37,5.06,5.37,41900,5.02
2008-06-12,5.00,5.12,5.00,5.11,44100,4.78
2008-06-11,4.97,5.08,4.97,5.06,66600,4.73
2008-06-10,5.13,5.18,4.90,4.90,73200,4.58
2008-06-09,5.02,5.16,5.00,5.14,51400,4.80
2008-06-06,5.06,5.16,4.94,5.16,57800,4.82
2008-06-05,5.37,5.40,5.09,5.16,171000,4.82
